psu,state,locality,latitude,longitude,pop
1906,14,142,14.8556729154648,23.6277756951549,109
806,14,133,13.699056465069,23.5307677526897,204
841,14,133,13.8095817563333,23.5411108314333,108
1884,14,135,13.1354718814286,25.2120774648571,105
919,14,127,14.2552476565667,25.643049888,100
1200,14,136,13.3629874188889,26.1371304341111,180
1877,14,135,12.972205256,25.062188729,100
1192,14,136,13.3560229441875,25.9483321825625,1296
1771,14,138,15.4557760881,24.0395573108333,311
1819,14,142,15.2234761298636,23.1508501436364,130
1392,14,128,13.061286693,26.5660157098,85
1442,14,128,13.3472151049375,27.0533516065938,80
1174,14,136,12.6683770676667,25.9259516016667,60
1290,14,139,12.0623880306,26.5890333542,90
1457,14,128,13.2430558074375,27.3290304409688,60
1728,14,130,14.3562240141176,24.7266003529412,60
1801,14,138,14.672333376,23.8317789515,180
1162,14,136,12.6834377666667,25.9522365043333,56
964,14,127,14.305214171,25.946663732,50
1264,14,137,12.7696591949355,26.8044368732581,200
1282,14,137,12.4017677973571,26.6181030880357,133
2000,14,129,13.3886554485,24.186243325,50
2006,14,140,13.878932663,26.11652671,49
839,14,133,13.7094183562667,23.5464827118667,64
1326,14,139,12.0189172628889,26.6513111563333,95
1806,14,138,14.992237992,24.0890821024,60
1757,14,130,14.964611862,24.935436956,36
1847,14,141,15.0292232663333,22.9055008317778,35
1185,14,136,13.038826072,26.10936403475,30
1989,14,129,13.9233483589091,24.0913376381818,40
1784,14,138,14.474510225,23.928018782,15
6410212,15,144,12.0276111899702,24.919753791597,8109
6410203,15,143,12.0266569999565,24.8632341998478,29613
6410204,15,143,12.0284698202083,24.8877614072292,21152
2533,15,143,12.0749150817187,24.8173456089375,8037
6410202,15,143,12.0063957022812,24.8786366408437,8460
6410201,15,143,12.0083204143437,24.8505656803125,7603
6410205,15,143,12.0301770354138,24.9114710531379,8461
6410206,15,143,12.03973378175,24.9376857506875,2915
6410207,15,143,12.0493762782187,24.85072755825,7288
6410208,15,143,12.0474522607576,24.8697704249394,7288
6410209,15,143,12.0144581102188,24.8927462221875,8461
6410210,15,143,12.0351852235313,24.842234634125,7142
6410211,15,143,12.0752450515,24.933369266375,2096
6410213,15,143,12.0692030745758,24.9148441468788,5613
6410216,15,143,12.0996406221562,24.9227453018125,12000
6410218,15,143,12.0486595124848,24.8991751867273,2915
6410219,15,143,12.0504398419063,24.927986888,2915
6409211,15,144,12.0697635116545,24.8635084655818,10890
2504,15,144,12.083293719,24.86883029625,10386
6410220,15,143,12.0736490875,24.8894208429375,8109
6412214,15,143,12.0914754789063,24.8762069878438,1576
6413215,15,144,12.0940100833125,24.8996251810938,12000
6415217,15,144,12.118751035625,24.891469440375,11751
2347,15,152,12.2658444016944,23.9144859005556,4726
2196,15,151,12.4996681195313,24.2698802890625,10000
6408118,15,148,12.0224601582059,24.9976814157353,8620
2108,15,149,12.6432482165161,25.2672421580968,8000
6408115,15,148,12.0132947634412,25.0087210856471,7411
3717,15,145,11.2128528955455,24.8044802263636,7000
3738,15,154,11.4384376272188,25.25473572225,7000
2113,15,149,12.5712984306552,25.3818418546552,6500
3253,15,157,10.6745143659375,24.4301205640312,6000
6408102,15,148,11.98872722825,25.033290596375,6000
2072,15,146,12.8947010377576,24.9565459241212,5000
2241,15,151,12.1905175110882,24.3392465742059,5000
2573,15,160,11.792840652875,23.7858049747813,5000
2428,15,145,11.6551361986562,24.9137250891563,4500
6408116,15,148,12.0212145974242,24.9844770531212,4500
2275,15,147,12.6900027668769,24.9969363286769,4356
2332,15,152,12.1642313355833,24.0646204083611,4000
6408113,15,148,12.0174690200588,24.9919875188824,4000
2229,15,151,12.5976038956,24.3498266348571,3600
2366,15,145,11.8410638875625,24.6393577008437,3500
2639,15,159,11.9150031320606,24.1752585508182,3500
3724,15,145,11.7554135994242,24.8413668632424,3524
2191,15,151,12.447348534,24.2796468650625,3200
2211,15,151,12.7084706946857,24.1301853351143,3005
3808,15,145,11.990014200625,24.809103991875,500
2272,15,147,12.725227322375,24.9026608170625,3000
2345,15,152,12.1636598003939,23.9360192162424,3000
2351,15,152,12.18558560625,23.9849234372812,3000
2666,15,159,11.5974969037222,24.0307436686944,3000
2717,15,159,11.5806321622941,24.4163577696176,3000
2647,15,161,11.706365440875,24.4755681977813,3000
2691,15,159,11.7431326505152,24.2735632475758,3000
2973,15,161,10.8443503091176,24.1327987574118,3000
3458,15,147,12.7834979930313,25.0213639568438,3000
3557,15,151,12.6728128104857,24.3417130373429,3000
3850,15,155,10.8844144770625,25.5032159709687,3150
6408114,15,148,12.0132049362353,25.0013730508529,3000
2325,15,152,12.0470541205143,23.8047713577714,2705
2130,15,149,12.4036469810312,25.3073556805312,12000
2354,15,152,12.2201667550278,23.9406679531667,2700
2239,15,151,12.3010550057059,24.3195882901471,2500
2267,15,147,12.7249787471212,24.8881416742424,2500
2328,15,152,12.0880204988286,23.797036362,2500
2374,15,145,12.2687657770937,24.5613995484375,2500
2707,15,159,11.4186319290286,24.3341679321143,2500
2773,15,162,11.2905483903636,23.8724071208788,2400
3055,15,155,10.7565979287813,25.4604820430938,2580
3709,15,159,11.56562708175,24.2469697862187,2400
3752,15,154,11.2770453197576,25.1444802781818,2400
2089,15,149,12.8905046167419,25.2324878646129,2036
2212,15,151,12.4611431367187,24.4374257485,2030
2564,15,160,11.9590578699412,23.8974942815588,2000
2922,15,159,11.0288253232727,24.4394779261818,2000
2938,15,161,10.7025075569394,24.2451844685455,2000
3035,15,155,10.8363168482812,25.4027789153437,2000
3756,15,154,11.294219194625,25.1312036961562,2000
2432,15,145,11.7602883339706,25.0105182048529,1800
2859,15,162,11.0963968486176,23.8976877410882,1800
6408107,15,148,11.9934607808485,25.0507455228485,1800
3721,15,145,11.7025591635625,24.6967637404063,1850
3839,15,158,10.7980776451818,24.4586236365758,1700
2341,15,152,12.2304058403889,24.1053215466944,1600
3460,15,147,12.6739092757576,24.9848531409697,1600
6408106,15,148,11.9933196596875,25.0455892770938,1600
2176,15,151,12.3325870101111,24.1746630768333,1500
2556,15,160,11.9682168289375,24.0930607407188,1500
2709,15,159,11.9079058675312,24.3839427594687,1500
2747,15,154,11.2554702510571,25.1340619016286,1500
3457,15,147,12.8903274550938,25.0506843375313,1500
6408105,15,148,11.9944938108182,25.0386226376667,1500
6408103,15,148,11.9910948909687,25.04186034275,1650
6408104,15,148,11.9974568195152,25.0289023044242,1500
6408110,15,148,12.0069867599688,25.0088606725938,1500
2659,15,159,11.9377624269118,24.5606865047059,1400
2748,15,154,11.26961877275,25.163908005,1400
2263,15,147,12.7147779625,24.8995707418125,1380
2544,15,160,12.0044117015455,24.0019557469697,1300
2945,15,161,10.923500887625,24.2223759014688,1300
2909,15,161,11.1242636627188,24.41458141075,1300
6408111,15,148,12.0074372274375,25.0147218974375,1263
2698,15,159,11.4211364663333,24.4684934815152,1200
2935,15,161,11.1817830844687,24.3884316026563,1200
3077,15,155,10.7667218370937,25.3372834059375,1200
3114,15,153,10.9208624680625,24.9254811629063,1200
3247,15,153,10.8720098057812,25.1627791890625,1200
2244,15,151,12.2373711186875,24.1653297331562,1100
6408109,15,148,12.0018186738182,25.0230243979394,1000
2471,15,148,12.0897566683103,25.0745030631379,1000
3478,15,146,12.9924154457632,24.8512846872895,1000
2321,15,147,12.1469686870606,24.8620948622424,1000
2406,15,145,11.464750846125,24.5501384056562,1000
2404,15,145,11.3915929170909,24.9143665104849,1000
2539,15,160,12.0910690954545,24.0956810528788,1000
2583,15,160,11.8988507181818,23.77848838,1000
2720,15,159,12.0851495791765,24.3294750986176,1000
3009,15,157,11.121866727697,24.9184514781212,1000
2981,15,157,11.0903073596563,24.5202588328125,1000
3031,15,153,10.8262736861875,25.238503088125,1000
3465,15,147,12.727557855125,24.8918585292188,1000
3567,15,149,12.2927870342593,25.2136309211296,996
6408112,15,148,12.007198119875,25.018974159,960
3866,15,155,10.9062680102813,25.6814615240937,924
3798,15,148,11.9195933403939,24.8052056521515,924
3424,15,156,9.82756033408823,24.8431131215294,900
3133,15,153,10.8515444155313,25.1295273328438,900
3740,15,154,11.429350998375,25.3296692674687,900
6408108,15,148,12.003537755375,25.0174955600313,900
2095,15,149,12.9361847567188,25.4922300283438,810
2273,15,147,12.396066458625,24.9725837957188,800
2674,15,159,11.50056639125,24.327042671375,800
2744,15,154,11.2836505204688,25.1559979143125,800
2401,15,145,11.2436683966875,24.5052383507187,792
3537,15,148,12.0808362946176,25.202385916,780
6408101,15,148,11.9874887638125,25.0272667024063,760
2590,15,160,11.7492369260606,23.8622423876364,720
3004,15,157,11.0845172235758,24.7672466196364,720
3274,15,163,10.729260836,23.5221543404242,720
2468,15,148,11.9144011276562,24.9764012315938,702
2074,15,146,12.9087493729687,24.8721259674375,700
2178,15,151,12.3553355275625,24.26040825,700
2317,15,147,12.1886690672121,24.7408532466061,700
2335,15,152,12.2078600998108,23.7465643202703,820
2565,15,160,11.8949542752187,24.0483236320625,700
2599,15,160,11.7502369019687,23.741839784375,700
2754,15,154,11.2545848960937,25.1526228140625,700
3249,15,153,10.8342932746875,25.1422910005625,700
3470,15,147,12.409876376375,24.9802974204375,1000
3778,15,154,11.1117658158125,25.2870877585312,700
2990,15,157,11.0903053655,24.5506868524688,660
3355,15,156,10.71203421125,24.714599185625,648
3305,15,156,10.7339316945313,24.6336573951562,642
3454,15,156,10.2993622044687,25.1473127884687,630
2100,15,149,12.4223938891667,25.3074556304286,600
2146,15,149,12.3334062208182,25.3757178286364,820
2482,15,148,11.8662646447576,25.0512665703636,600
2596,15,160,11.80831464025,23.9376491029062,600
2576,15,160,11.6972860990313,23.7875046810313,600
2822,15,162,11.3991550608125,24.091284953,600
2965,15,161,11.0974025614545,24.3033830906667,600
2924,15,161,11.1996755359687,24.3965381811562,600
2966,15,161,10.9325504512059,24.4092021202941,600
3280,15,163,10.6943646774118,23.6235617157059,600
3288,15,163,10.4648744147353,23.6482232968235,600
3795,15,148,12.1878785462187,24.9643109690937,600
3736,15,145,11.2260637869375,24.6119437136562,666
3785,15,148,12.3855769763437,25.0656201533438,600
3085,15,155,10.7612760505152,25.6359597105758,594
2184,15,151,12.4146542601515,24.3105012142121,570
2820,15,162,11.1301881205758,23.5324702659394,570
2169,15,151,12.2736921957647,24.2018861403529,560
2342,15,152,12.2572061484359,24.0311485827436,550
3436,15,156,9.787339756,24.2879274903125,540
3475,15,146,12.9312727389688,24.87793143475,540
2080,15,146,12.9138226029375,24.87901672725,500
2222,15,151,12.5992221579394,24.3033246564545,1900
2233,15,151,12.5184561285,24.3194381190937,500
2269,15,147,12.558640822125,25.0093784921563,500
2412,15,145,11.5740035588182,24.7865069666364,500
2550,15,160,12.0665003691471,23.9461963202059,500
2622,15,160,11.6060213422813,23.804113721125,500
2913,15,161,11.2427628828485,24.2274494637273,500
3199,15,153,10.4721644101875,25.3832974766875,500
3472,15,154,11.1610394950937,25.1345288374687,500
3550,15,161,10.9906011385278,24.2827093814444,500
3760,15,154,11.4248522495484,25.0970202183548,500
3570,15,148,12.2951753865758,25.1256343410606,1400
2359,15,152,12.3446975377187,23.8807237812813,485
2254,15,151,12.4318164955278,24.1126263310556,480
3273,15,163,10.6977320357273,23.4566704110303,480
2082,15,146,12.8497531259687,24.9621848200313,450
2346,15,152,12.2582749063529,23.8877821687353,650
2954,15,161,10.9475424524706,24.3433816473824,450
3333,15,156,10.5930797082813,24.7844241824375,450
3373,15,156,10.3275471662812,24.8129417370312,432
3872,15,155,10.8750652170938,25.3732256507813,426
2099,15,149,12.7239877743478,25.414446798,780
3275,15,163,10.7543644965625,23.57434279375,420
3269,15,162,10.5182361579143,23.2756379266571,420
3444,15,156,9.26860446415625,24.415473457,420
3797,15,148,11.9777577081143,25.0847495725143,402
2657,15,159,11.5480961767353,24.5708245004118,400
2606,15,160,11.4210113259062,23.9440443444688,400
2895,15,161,11.1359145855143,24.3190928723429,400
3169,15,153,10.6807571840625,25.0888407889375,400
3640,15,146,12.7446063559697,24.6970802504848,400
3696,15,159,11.5670422100625,24.3160990775938,400
2161,15,149,12.322732881625,25.326186471875,360
2135,15,149,12.3634525299062,25.1581760609687,354
2547,15,160,12.0724988644375,24.0193729119062,350
2877,15,162,10.9569746377353,23.9644590406765,348
2119,15,149,12.5164642063939,25.1615591116667,780
2882,15,162,10.9548368100882,23.8321645518529,324
2459,15,148,11.960399818375,25.013593629125,396
2129,15,149,12.4088935719062,25.3770728995625,1512
3853,15,155,11.076200534375,25.6151301077813,3306
2349,15,152,12.3197883932571,23.9293850017429,300
2393,15,145,11.1404167068485,24.7051848931818,740
2391,15,145,12.1195914467188,24.623731553,300
2476,15,148,11.9451120171176,25.1630397555882,300
2620,15,160,11.47805440075,23.8724195061875,300
2615,15,160,11.5290949384,23.747381375,300
2667,15,159,11.7444303548438,24.0819881510937,300
2961,15,161,10.8594119614687,24.248988565,300
3016,15,157,11.1675352803125,24.8267721567188,300
3066,15,153,10.7609515511875,25.252234833125,300
3142,15,153,10.6078279839688,25.1295353870313,300
3389,15,156,10.47562598775,24.7737782030625,660
3477,15,146,12.9124592329062,24.868047747375,840
3735,15,145,11.9933810153824,24.6788252115882,300
3881,15,160,11.8857589197188,23.9598170155937,300
3834,15,158,10.9307414529063,24.6991679907187,300
3283,15,163,10.6318481845278,23.7411452078056,276
2847,15,162,10.7944105797576,23.137136541697,270
2907,15,161,11.0396484647576,24.3570686014242,1470
3019,15,157,11.07382203475,24.8941068438438,270
3289,15,163,10.5141957236667,23.4064589901389,270
3350,15,156,10.6901057472812,24.8473041341875,450
3830,15,158,10.9371484251515,24.5196536586061,264
3799,15,148,12.0680024165152,25.0318910768182,260
3346,15,156,10.5863340068437,24.9446281589375,258
3367,15,156,10.1709639493438,24.8925489103437,258
3446,15,156,9.83213534166667,24.6805961949667,252
3612,15,156,10.0859983846875,24.4709396822813,552
2218,15,151,12.5833978560938,24.202719193625,250
2369,15,145,12.0407213877188,24.488989627875,750
3033,15,153,10.8009803436562,25.279588393625,250
3518,15,153,10.4820487093571,25.5388156904286,250
2810,15,162,11.2798071562857,23.6092834746,240
2485,15,148,11.8502470984545,25.273466255697,240
2819,15,162,11.0376612734242,23.4457735306061,240
2850,15,162,11.0471885455588,23.1367738545588,240
2881,15,162,10.8474420810571,23.8363790262286,240
2892,15,162,11.0721262547059,23.7133248170294,390
3095,15,155,10.67073232364,25.4854522702,240
2994,15,157,11.0172954053438,24.5687962800937,240
3271,15,163,10.6049861114545,23.3808713127576,240
3757,15,154,11.2003302094062,25.0067470340625,240
3759,15,154,11.3069917168529,25.0747770507353,240
3747,15,154,11.3073889845758,25.0016367518485,240
3838,15,158,10.9633238190606,24.7548776461818,240
3840,15,163,10.562968577,23.4284348098235,240
3843,15,163,10.59333929,23.4793707140588,240
3849,15,163,10.3989200588,23.3842569840857,240
3384,15,156,10.4502498542188,24.8583753864062,222
3601,15,158,10.8673733432,24.6118290940333,540
2887,15,162,10.9572774439091,23.7106994068788,216
2791,15,162,11.2795931063824,24.0107391095882,480
3278,15,163,10.7513031777812,23.70751620125,210
3488,15,162,11.1091069597568,23.3742798590811,462
2863,15,162,11.1096001280294,24.0501475935588,204
3137,15,153,10.776052779375,25.1238684278333,200
3153,15,153,10.4320594339063,25.0358586449375,200
3645,15,150,12.8942663460667,24.5432753255333,195
3439,15,156,9.49245226957143,24.5180791813214,270
3024,15,155,10.7646457981563,25.5269046430313,180
3098,15,155,10.6003386240937,25.3450913513125,300
3264,15,158,10.5568741631515,24.3219590261818,180
3251,15,158,10.9355783866667,24.5845134592727,180
2974,15,157,11.1324597716667,24.56148501,900
3197,15,153,10.468850608,25.1575308359375,150
3259,15,158,10.9091847944063,24.639133523375,150
3473,15,147,12.4652529492187,24.7718500596875,225
3665,15,146,12.878384342125,24.7892689280312,200
3715,15,145,11.4298374,24.7049810511562,150
3256,15,158,10.8528795722727,24.6076396175152,120
3758,15,154,11.0548164535882,25.0010364076176,120
2998,15,157,11.101994621625,24.6630578939062,108
3414,15,156,10.0307768847813,25.0215276196563,258
2430,15,145,11.6659366783333,25.0766127330606,100
3120,15,153,10.7888530004643,24.8920829135,100
3780,15,154,11.2503422143636,25.2419911802727,100
2306,15,147,12.6971628513333,24.5765518225,80
2078,15,146,12.9264673726875,24.8707963199375,475
2305,15,147,12.5974817350313,24.602140389,350
3514,15,153,10.4417073155,25.641023678,29
6301315,16,164,12.9316366630811,23.4926939240811,10594
6301316,16,164,12.9306664213939,23.5015972252121,10594
502,16,164,12.9169553213333,23.4502180010278,3921
614,16,170,12.8560585172941,24.1125808474118,8386
145,16,170,13.0988781968684,23.9491638423421,12300
6301303,16,164,12.9008295496061,23.4874609197273,10594
54,16,164,13.1936935027895,23.6526598874474,10000
37,16,164,13.0222954067632,23.5468518788421,9000
142,16,170,12.9676368342,24.0529852384571,3000
6301307,16,164,12.910239902,23.480366199,8400
45,16,164,13.1647289336389,23.4073280386667,8000
615,16,170,13.1290691215556,24.1533810951667,7200
606,16,170,12.9607202206857,24.0350982777714,3831
498,16,164,12.9384363363143,23.4589171241429,5000
6301304,16,164,12.9046754557273,23.5076037398788,4536
133,16,170,12.8965227082059,23.9034106794118,4200
131,16,170,12.8764449075833,23.857886139,3900
197,16,169,11.9166038093824,23.0318484021471,3600
2,16,171,13.1295498820882,22.9779317855,3600
6301302,16,164,12.8994027160294,23.4755926476471,3600
6301314,16,164,12.9208489319143,23.4986412906286,3600
6301311,16,164,12.9198481251765,23.4636645720294,3200
6301310,16,164,12.9194358557273,23.4584038904242,3000
24,16,164,13.0673220706176,22.9859498149118,3000
151,16,165,12.3760750821111,23.1330455642222,3000
146,16,170,13.098025739375,23.8641884448438,3000
717,16,167,13.1327577173636,24.331822289697,2610
736,16,167,13.0968464458824,24.2810431880588,2520
337,16,166,11.9864453956667,23.331099717303,2500
6301313,16,164,12.9204126584839,23.4900390720323,2500
170,16,165,12.2834345245143,23.1884624899143,2400
624,16,170,13.3681786594872,23.8949953223077,2400
6301309,16,164,12.9160056964737,23.5079481698947,2400
376,16,166,11.7119600563235,23.5237918284706,2400
634,16,167,13.1508934206944,24.2433366268056,2400
732,16,167,13.109610102,24.3217506811667,2322
480,16,172,11.5761652734118,23.1104735739412,2300
398,16,166,11.4468486585,23.6981903629412,2200
6301308,16,164,12.9079142365143,23.4893884994,2100
556,16,171,12.9722218095758,23.0089246635455,2040
176,16,165,12.2233177577778,23.0291984018056,1980
709,16,167,13.1606625554324,24.2995482724865,1920
306,16,165,12.5917095202778,23.2880786756389,1900
620,16,165,12.480611269303,23.2571229967576,1850
1,16,164,12.8826621519167,23.61979380175,1800
584,16,169,12.903389555,23.4762741619394,1800
7,16,171,13.0621220682188,23.0350622192813,1800
439,16,172,11.3203269164857,22.9539547864857,1800
469,16,172,11.0650739738235,23.0527223303529,1680
627,16,168,13.2379399551944,24.4037569538889,1500
310,16,165,12.545820129,23.366582322,1500
364,16,166,11.5865862635833,23.6367924280833,1416
148,16,170,12.9565266811176,23.8517212124118,1350
674,16,168,13.3042179698824,24.4026156129412,1455
193,16,169,11.7492147466176,22.7701075713235,1200
711,16,167,13.1264876072778,24.3011129490278,1200
66,16,164,12.8170914957941,23.5020333869706,1200
493,16,164,13.01437288725,23.716527980875,1200
613,16,170,13.5051453159375,23.6946333259687,1200
745,16,167,13.1219484517297,24.2487537026486,1200
651,16,168,13.2395244324063,24.512699085375,1808
682,16,168,13.2501013669189,24.4586657875135,1080
677,16,168,13.3123024376875,24.50473207575,1191
175,16,165,12.5252628821765,23.1123234950588,1032
74,16,164,12.7347907983714,23.7099837221143,1000
367,16,166,11.5772414151176,23.2678158761471,960
78,16,164,12.7529948595,23.9132295997647,900
53,16,164,12.9184715736765,23.2551393994706,900
6301312,16,164,12.9198781091765,23.4732885197941,900
254,16,165,12.3730682070303,22.934174482303,900
407,16,166,11.4408063997059,23.4984766925,900
500,16,164,13.0046703914091,23.4772622065909,900
747,16,164,13.0938607909429,24.2355625596571,840
392,16,166,11.6621017651515,23.6279819002424,800
276,16,165,12.0560129063125,22.7726761989063,780
623,16,170,13.2830753072821,23.8905868594872,700
137,16,170,12.9631018372,24.0646436506286,700
518,16,171,13.1528015904687,23.0180522944687,1200
489,16,172,11.4883422573514,23.013717713027,1600
82,16,164,12.88549144275,23.5296631062222,600
652,16,168,13.2629223979118,24.4760410200588,600
762,16,165,12.3908917234706,23.1147853590294,600
432,16,172,11.3392174159412,23.1042690355,600
689,16,164,13.3816584506667,24.5163458747778,635
470,16,172,11.1397195459429,23.0300082873143,576
656,16,164,13.2831766709722,24.4205254726111,573
95,16,164,12.7335564819615,23.3925600301538,800
419,16,172,11.2281174224722,23.4345514796111,500
485,16,172,11.4023429733824,23.0328955825294,500
388,16,166,11.9194874057692,23.2687733707692,500
567,16,171,12.918905768625,23.06623432075,900
188,16,169,11.6762776084167,22.8190887504444,456
722,16,164,13.1383494205152,24.2234386418788,600
472,16,172,11.0757965411143,22.9463206873429,420
727,16,167,13.0893205691154,24.3360420091923,420
390,16,172,11.6410744719697,22.9774445009091,402
329,16,166,12.0291303445294,23.6271976368824,400
527,16,171,12.9443173082187,22.9189757249687,400
284,16,165,11.9157790454242,22.7051376972424,378
149,16,165,12.4316885771471,23.0830942709706,360
475,16,172,11.4706801269583,22.98698898475,350
166,16,165,12.3219899545294,23.1034936257647,348
267,16,165,12.2534101290294,22.8870356775588,336
731,16,167,13.0860524038125,24.3138250954688,570
234,16,165,12.1480970906765,22.7254047903824,318
517,16,171,13.2439264348919,23.1030324580541,500
409,16,166,11.453787414,23.73668237212,300
316,16,165,12.4944351585455,23.3204872194242,300
533,16,171,12.7682985781429,22.9155879705714,300
327,16,166,12.0930010019697,23.7095132854848,300
463,16,172,11.1649997242353,23.0001668413235,576
211,16,165,12.4343519941212,22.7359499914242,300
583,16,169,11.6772411974,22.5624702103,288
144,16,170,12.9873859425926,23.9692997597407,270
650,16,168,13.2558098232162,24.4385406185405,256
546,16,171,13.1180124855625,23.1424016482813,250
135,16,170,12.9665644433636,23.9688016115152,240
597,16,169,12.0182561394412,23.1321095162353,240
386,16,166,11.7297162492121,23.2187592745758,240
466,16,172,11.4053059505882,23.157651945,240
6,16,171,13.0482847260588,23.1055755452059,332
537,16,165,12.8081003766429,23.18895844575,246
6301306,16,164,12.9134614984118,23.4705095159118,204
371,16,166,11.7931074066765,23.6093935525,200
664,16,168,13.25713765675,24.4093501915556,192
6301305,16,164,12.9113423747813,23.4619042869687,180
274,16,165,12.0608444977429,22.9300125740286,180
582,16,169,11.6438934507273,22.6623745183636,174
319,16,165,12.6186437836857,23.4433309591714,150
676,16,164,13.2674598810606,24.558116753303,223
416,16,172,11.2682485422424,23.0196537394848,144
441,16,172,11.1394846212727,22.953731563697,132
591,16,169,11.9720254641515,22.905391246,120
328,16,166,12.003013808697,23.7531898598788,100
6301301,16,164,12.9024186422121,23.465588536697,84
187,16,169,11.7474804581818,22.9451511108182,560
536,16,171,12.6803909354571,22.7872341326,280
549,16,171,13.0250045843824,23.2184989975588,360
421,16,172,11.3617888807,23.32811090225,50
5203,17,174,11.589346610875,26.5373505914688,6230
6506112,17,177,11.477602219375,26.1140881826562,9394
6506116,17,177,11.494938960875,26.1223154334375,9394
5120,17,179,10.77536976225,26.0202128483125,4475
6506110,17,177,11.4643660116562,26.1397813557187,9394
6506111,17,177,11.4631793662581,26.156398551129,9394
6506104,17,177,11.4488168931935,26.115427423129,9394
5048,17,173,11.0687146092188,26.7463955468438,5943
5214,17,174,11.6674109511143,26.7033441047714,11500
5026,17,173,10.917747990069,26.4965730396207,594
5113,17,179,11.2029884104375,25.9770408775625,1270
6506109,17,177,11.4649274421471,26.1206007682059,9394
5111,17,179,11.0149673192813,25.9886680111875,9200
5333,17,176,11.5800062941628,27.3612910140465,9000
5091,17,179,11.2559797794062,25.8952669558437,8000
6506113,17,177,11.4774547665938,26.1318159972813,7000
5191,17,174,11.4237226483667,26.6596611003,6416
5211,17,174,11.7692494571111,26.6724866634722,6240
5070,17,176,11.5805237638636,26.9765172896818,6000
5325,17,180,12.4162380853871,25.5848249208065,6000
6506108,17,177,11.46401602015,26.10462575125,6000
6506105,17,177,11.4484378177027,26.1319422758919,5000
6506115,17,177,11.472815309871,26.161978131129,5000
5160,17,178,11.5386411498684,25.7672496573421,4870
5046,17,173,11.2460469032667,26.4947235545,4680
4929,17,181,11.740501351,25.5673077482581,4112
5093,17,179,11.1112356275517,25.9109223507586,4000
5118,17,179,10.8153052487813,25.8988550905625,4000
6506114,17,177,11.4753554304194,26.1476548747742,4000
5217,17,174,11.7778084136765,26.5118425224706,3950
5135,17,179,11.1407401366875,25.737596218625,3863
5129,17,179,11.0947122800312,26.0400245711875,3600
5171,17,178,11.3950704043226,25.8038711574516,3500
5188,17,174,11.4034780249091,26.5775055497576,3500
5170,17,178,11.3165042612703,26.0082689442703,3400
6506101,17,177,11.4361189654815,26.1040687722222,3335
5169,17,178,11.5020042328529,25.7222196434706,3200
5174,17,178,11.4234763131081,25.5998638977568,3100
5252,17,178,11.6710177214194,25.9060510712903,3060
4998,17,175,11.2847364465937,26.0953068945625,3000
5052,17,176,11.3321086210952,27.0073458843095,3000
5097,17,179,11.0636172444839,25.8358353202903,3000
5099,17,179,10.8256375494063,25.7760521129062,3000
5219,17,174,11.4275042409375,26.4210992971875,3000
5251,17,178,11.5837731891786,25.9728069575714,3000
5318,17,180,12.4521400610625,25.57397527825,3000
6506102,17,177,11.4341650726154,26.1227773873462,3000
6506103,17,177,11.4328820665938,26.142114798375,3000
5179,17,178,11.3385961684412,25.6731351352059,2800
5157,17,178,11.5502116464722,25.8826668130278,2720
5311,17,180,12.3513199172727,25.7324887108182,2700
5109,17,179,11.2222987461724,25.8649796061379,2500
5020,17,173,10.9133403565172,26.708773223,2400
5115,17,179,10.8680120690313,25.9645499285938,2300
5208,17,174,11.4813577400312,26.71757741375,2280
5104,17,179,10.7376144614063,25.872799968875,2000
5138,17,179,10.7151979800625,25.9856875983125,2000
5221,17,180,12.7787022660968,25.6001244855161,2000
5337,17,176,11.3388333627188,26.5247593979375,2000
5030,17,173,11.0058476729355,26.525827195871,1800
5183,17,174,11.3313521815938,26.646284313625,1800
5517,17,181,11.125127892875,25.3877645428125,1750
4980,17,175,10.7752003464516,26.4543776159677,1535
5250,17,177,11.5582783898,26.3191968610667,1530
5002,17,175,10.9199765785625,26.0884722578125,1500
5249,17,178,11.5306659241875,26.0434846828125,1500
5345,17,173,11.2440459319,26.3906911095667,1500
5279,17,181,11.9992789499615,25.6333766209615,1400
5196,17,174,11.469507388697,26.4800293026364,1350
6506107,17,177,10.7929106077143,24.6693490107714,1273
4953,17,175,11.0746220873636,26.4166255420606,1200
5062,17,176,11.3670836894375,26.7792542611563,1200
5216,17,174,11.7036585658571,26.4688389925238,1200
5471,17,181,11.3157266769677,25.2091691058065,1200
5210,17,174,11.6313888730714,26.6273089649286,1150
5012,17,175,10.9254140864688,26.1946351267188,1100
4945,17,181,11.5779853609661,25.3596958901186,1020
5044,17,173,11.105916431,26.561719075931,1020
4988,17,175,10.6032500144375,26.1193821055625,1011
4981,17,175,10.7787949395937,26.1769274533125,1000
5207,17,174,11.4633333820323,26.5442071671613,1000
5304,17,176,11.7246189807576,27.0927138343636,1000
5390,17,178,11.2272630673784,25.4484085419459,970
5226,17,180,12.5500406872727,25.7991992257576,900
5374,17,178,11.3766017888125,26.1002426072812,900
5443,17,173,11.1721671396129,26.2236304472903,900
5153,17,178,11.5170500104706,25.9321456335588,870
5176,17,178,11.243184007,25.7316704157941,860
4951,17,175,11.0787076578571,26.1857105817143,850
5150,17,178,11.4535509454375,25.8851138878125,1500
5229,17,180,12.6825499630833,25.8228307030833,800
5244,17,180,12.6436004275714,25.7231684134643,750
